ÀÏÀÚ,¼Û±Ý,,ÇöÂû,,T/C»ç½Ç¶§,¸Å¸Å±âÁØÀ²,ÇÑ±¹ÀºÇà±âÁØÀ²,´ë¹ÌÈ¯»êÀ²
,º¸³»½Ç¶§,¹ÞÀ¸½Ç¶§,»ç½Ç¶§,ÆÄ½Ç¶§,,(ÀüÀÏ´ëºñ),,
,,,,,,ÇÏ¶ô-10.50,,
2017.09.29,"1,157.60","1,135.40","1,166.56","1,126.44","1,160.25/td>","1,146.50","1,146.70",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2017.09.28,"1,159.10","1,136.90","1,168.09","1,127.91","1,161.77/td>","1,148.00","1,139.40",1.0000
,,,,,,»ó½Â4.50,,
2017.09.27,"1,154.50","1,132.50","1,163.51","1,123.49","1,157.22/td>","1,143.50","1,136.30",1.0000
,,,,,,»ó½Â6.20,,
2017.09.26,"1,148.30","1,126.30","1,157.20","1,117.40","1,150.94/td>","1,137.30","1,130.70",1.0000
,,,,,,»ó½Â5.30,,
2017.09.25,"1,142.90","1,121.10","1,151.81","1,112.19","1,145.58/td>","1,132.00","1,136.30",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2017.09.22,"1,146.00","1,124.00","1,154.86","1,115.14","1,148.62/td>","1,135.00","1,132.80",1.0000
,,,,,,»ó½Â1.00,,
2017.09.21,"1,144.90","1,123.10","1,153.84","1,114.16","1,147.60/td>","1,134.00","1,129.10",1.0000
,,,,,,»ó½Â5.50,,
2017.09.20,"1,139.40","1,117.60","1,148.24","1,108.76","1,142.04/td>","1,128.50","1,130.00",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2017.09.19,"1,142.40","1,120.60","1,151.30","1,111.70","1,145.07/td>","1,131.50","1,127.90",1.0000
,,,,,,»ó½Â3.50,,
2017.09.18,"1,138.90","1,117.10","1,147.74","1,108.26","1,141.53/td>","1,128.00","1,133.50",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2017.09.15,"1,141.90","1,120.10","1,150.79","1,111.21","1,144.57/td>","1,131.00","1,132.50",1.0000
,,,,,,ÇÏ¶ô-2.00,,
2017.09.14,"1,143.90","1,122.10","1,152.82","1,113.18","1,146.59/td>","1,133.00","1,127.50",1.0000
,,,,,,»ó½Â4.00,,
2017.09.13,"1,139.90","1,118.10","1,148.75","1,109.25","1,142.54/td>","1,129.00","1,129.80",1.0000
2017.09.12,"1,139.90","1,118.10","1,148.75","1,109.25","1,142.54/td>","1,129.00","1,129.50",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2017.09.11,"1,142.90","1,121.10","1,151.81","1,112.19","1,145.58/td>","1,132.00","1,126.80",1.0000
,,,,,,»ó½Â2.00,,
2017.09.08,"1,140.90","1,119.10","1,149.77","1,110.23","1,143.56/td>","1,130.00","1,129.60",1.0000
2017.09.07,"1,140.90","1,119.10","1,149.77","1,110.23","1,143.56/td>","1,130.00","1,133.70",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2017.09.06,"1,146.00","1,124.00","1,154.86","1,115.14","1,148.62/td>","1,135.00","1,131.30",1.0000
,,,,,,»ó½Â4.00,,
2017.09.05,"1,141.90","1,120.10","1,150.79","1,111.21","1,144.57/td>","1,131.00","1,131.50",1.0000
2017.09.04,"1,141.90","1,120.10","1,150.79","1,111.21","1,144.57/td>","1,131.00","1,122.70",1.0000
,,,,,,»ó½Â9.00,,
2017.09.01,"1,132.80","1,111.20","1,141.63","1,102.37","1,135.46/td>","1,122.00","1,125.80",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2017.08.31,"1,137.90","1,116.10","1,146.72","1,107.28","1,140.52/td>","1,127.00","1,122.80",1.0000
,,,,,,»ó½Â3.50,,
2017.08.30,"1,134.30","1,112.70","1,143.16","1,103.84","1,136.98/td>","1,123.50","1,126.20",1.0000
,,,,,,ÇÏ¶ô-2.50,,
2017.08.29,"1,136.90","1,115.10","1,145.70","1,106.30","1,139.51/td>","1,126.00","1,120.40",1.0000
,,,,,,»ó½Â4.50,,
2017.08.28,"1,132.30","1,110.70","1,141.12","1,101.88","1,134.95/td>","1,121.50","1,129.20",1.0000
,,,,,,ÇÏ¶ô-5.50,,
2017.08.25,"1,137.90","1,116.10","1,146.72","1,107.28","1,140.52/td>","1,127.00","1,127.30",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2017.08.24,"1,139.40","1,117.60","1,148.24","1,108.76","1,142.04/td>","1,128.50","1,130.90",1.0000
,,,,,,ÇÏ¶ô-3.50,,
2017.08.23,"1,142.90","1,121.10","1,151.81","1,112.19","1,145.58/td>","1,132.00","1,135.60",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2017.08.22,"1,146.00","1,124.00","1,154.86","1,115.14","1,148.62/td>","1,135.00","1,138.30",1.0000
,,,,,,ÇÏ¶ô-4.50,,
2017.08.21,"1,150.50","1,128.50","1,159.44","1,119.56","1,153.17/td>","1,139.50","1,142.00",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2017.08.18,"1,152.00","1,130.00","1,160.96","1,121.04","1,154.69/td>","1,141.00","1,135.90",1.0000
,,,,,,»ó½Â3.00,,
2017.08.17,"1,149.00","1,127.00","1,157.91","1,118.09","1,151.65/td>","1,138.00","1,139.60",1.0000
,,,,,,ÇÏ¶ô-4.00,,
2017.08.16,"1,153.00","1,131.00","1,161.98","1,122.02","1,155.70/td>","1,142.00","1,138.20",1.0000
,,,,,,»ó½Â1.00,,
2017.08.14,"1,152.00","1,130.00","1,160.96","1,121.04","1,154.69/td>","1,141.00","1,146.30",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2017.08.11,"1,155.00","1,133.00","1,164.02","1,123.98","1,157.72/td>","1,144.00","1,141.10",1.0000
,,,,,,»ó½Â2.00,,
2017.08.10,"1,153.00","1,131.00","1,161.98","1,122.02","1,155.70/td>","1,142.00","1,134.70",1.0000
,,,,,,»ó½Â3.00,,
2017.08.09,"1,150.00","1,128.00","1,158.93","1,119.07","1,152.66/td>","1,139.00","1,125.40",1.0000
,,,,,,»ó½Â12.00,,
2017.08.08,"1,137.90","1,116.10","1,146.72","1,107.28","1,140.52/td>","1,127.00","1,127.30",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2017.08.07,"1,138.90","1,117.10","1,147.74","1,108.26","1,141.53/td>","1,128.00","1,125.40",1.0000
,,,,,,»ó½Â2.50,,
2017.08.04,"1,136.40","1,114.60","1,145.19","1,105.81","1,139.00/td>","1,125.50","1,127.60",1.0000
,,,,,,ÇÏ¶ô-2.00,,
2017.08.03,"1,138.40","1,116.60","1,147.23","1,107.77","1,141.03/td>","1,127.50","1,123.20",1.0000
,,,,,,»ó½Â4.00,,
2017.08.02,"1,134.30","1,112.70","1,143.16","1,103.84","1,136.98/td>","1,123.50","1,118.00",1.0000
,,,,,,»ó½Â1.50,,
2017.08.01,"1,132.80","1,111.20","1,141.63","1,102.37","1,135.46/td>","1,122.00","1,121.90",1.0000
,,,,,,»ó½Â2.00,,
2017.07.31,"1,130.80","1,109.20","1,139.60","1,100.40","1,133.44/td>","1,120.00","1,119.10",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2017.07.28,"1,132.30","1,110.70","1,141.12","1,101.88","1,134.95/td>","1,121.50","1,112.50",1.0000
,,,,,,»ó½Â6.50,,
2017.07.27,"1,125.80","1,104.20","1,134.51","1,095.49","1,128.38/td>","1,115.00","1,120.30",1.0000
,,,,,,ÇÏ¶ô-5.50,,
2017.07.26,"1,131.30","1,109.70","1,140.10","1,100.90","1,133.94/td>","1,120.50","1,116.10",1.0000
,,,,,,»ó½Â4.00,,
2017.07.25,"1,127.30","1,105.70","1,136.03","1,096.97","1,129.89/td>","1,116.50","1,116.10",1.0000
,,,,,,»ó½Â2.30,,
2017.07.24,"1,125.00","1,103.40","1,133.69","1,094.71","1,127.57/td>","1,114.20","1,121.20",1.0000
,,,,,,ÇÏ¶ô-4.80,,
2017.07.21,"1,129.80","1,108.20","1,138.58","1,099.42","1,132.42/td>","1,119.00","1,124.90",1.0000
,,,,,,ÇÏ¶ô-7.50,,
2017.07.20,"1,137.40","1,115.60","1,146.21","1,106.79","1,140.01/td>","1,126.50","1,121.80",1.0000
,,,,,,»ó½Â3.00,,
2017.07.19,"1,134.30","1,112.70","1,143.16","1,103.84","1,136.98/td>","1,123.50","1,126.30",1.0000
2017.07.18,"1,134.30","1,112.70","1,143.16","1,103.84","1,136.98/td>","1,123.50","1,128.20",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2017.07.17,"1,139.40","1,117.60","1,148.24","1,108.76","1,142.04/td>","1,128.50","1,136.00",1.0000
,,,,,,ÇÏ¶ô-7.00,,
2017.07.14,"1,146.50","1,124.50","1,155.37","1,115.63","1,149.12/td>","1,135.50","1,137.50",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2017.07.13,"1,148.00","1,126.00","1,156.89","1,117.11","1,150.64/td>","1,137.00","1,145.60",1.0000
,,,,,,ÇÏ¶ô-9.00,,
2017.07.12,"1,157.10","1,134.90","1,166.05","1,125.95","1,159.75/td>","1,146.00","1,150.10",1.0000
,,,,,,ÇÏ¶ô-5.50,,
2017.07.11,"1,162.60","1,140.40","1,171.65","1,131.35","1,165.31/td>","1,151.50","1,149.90",1.0000
,,,,,,ÇÏ¶ô-0.30,,
2017.07.10,"1,162.90","1,140.70","1,171.95","1,131.65","1,165.62/td>","1,151.80","1,155.80",1.0000
,,,,,,ÇÏ¶ô-2.20,,
2017.07.07,"1,165.10","1,142.90","1,174.19","1,133.81","1,167.84/td>","1,154.00","1,153.50",1.0000
,,,,,,ÇÏ¶ô-3.50,,
2017.07.06,"1,168.70","1,146.30","1,177.75","1,137.25","1,171.39/td>","1,157.50","1,149.30",1.0000
,,,,,,»ó½Â4.00,,
2017.07.05,"1,164.60","1,142.40","1,173.68","1,133.32","1,167.34/td>","1,153.50","1,149.30",1.0000
,,,,,,»ó½Â4.50,,
2017.07.04,"1,160.10","1,137.90","1,169.10","1,128.90","1,162.78/td>","1,149.00","1,145.00",1.0000
2017.07.03,"1,160.10","1,137.90","1,169.10","1,128.90","1,162.78/td>","1,149.00","1,144.00",1.0000
,,,,,,»ó½Â6.00,,
2017.06.30,"1,154.00","1,132.00","1,163.00","1,123.00","1,156.71/td>","1,143.00","1,139.60",1.0000
,,,,,,»ó½Â3.00,,
2017.06.29,"1,151.00","1,129.00","1,159.95","1,120.05","1,153.68/td>","1,140.00","1,141.70",1.0000
,,,,,,ÇÏ¶ô-4.50,,
2017.06.28,"1,155.60","1,133.40","1,164.52","1,124.48","1,158.23/td>","1,144.50","1,136.40",1.0000
,,,,,,»ó½Â8.00,,
2017.06.27,"1,147.50","1,125.50","1,156.38","1,116.62","1,150.13/td>","1,136.50","1,135.20",1.0000
,,,,,,ÇÏ¶ô-0.50,,
2017.06.26,"1,148.00","1,126.00","1,156.89","1,117.11","1,150.64/td>","1,137.00","1,140.10",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2017.06.23,"1,149.00","1,127.00","1,157.91","1,118.09","1,151.65/td>","1,138.00","1,140.80",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2017.06.22,"1,154.00","1,132.00","1,163.00","1,123.00","1,156.71/td>","1,143.00","1,142.20",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2017.06.21,"1,155.00","1,133.00","1,164.02","1,123.98","1,157.72/td>","1,144.00","1,137.00",1.0000
,,,,,,»ó½Â6.50,,
2017.06.20,"1,148.50","1,126.50","1,157.40","1,117.60","1,151.15/td>","1,137.50","1,131.40",1.0000
,,,,,,»ó½Â4.00,,
2017.06.19,"1,144.40","1,122.60","1,153.33","1,113.67","1,147.10/td>","1,133.50","1,133.00",1.0000
2017.06.16,"1,144.40","1,122.60","1,153.33","1,113.67","1,147.10/td>","1,133.50","1,122.80",1.0000
,,,,,,»ó½Â7.50,,
2017.06.15,"1,136.90","1,115.10","1,145.70","1,106.30","1,139.51/td>","1,126.00","1,125.60",1.0000
,,,,,,»ó½Â1.50,,
2017.06.14,"1,135.40","1,113.60","1,144.17","1,104.83","1,137.99/td>","1,124.50","1,128.90",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2017.06.13,"1,140.40","1,118.60","1,149.26","1,109.74","1,143.05/td>","1,129.50","1,126.00",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2017.06.12,"1,141.40","1,119.60","1,150.28","1,110.72","1,144.06/td>","1,130.50","1,121.60",1.0000
,,,,,,»ó½Â6.50,,
2017.06.09,"1,134.90","1,113.10","1,143.67","1,104.33","1,137.48/td>","1,124.00","1,125.00",1.0000
,,,,,,»ó½Â1.50,,
2017.06.08,"1,133.30","1,111.70","1,142.14","1,102.86","1,135.97/td>","1,122.50","1,122.00",1.0000
,,,,,,ÇÏ¶ô-0.50,,
2017.06.07,"1,133.80","1,112.20","1,142.65","1,103.35","1,136.47/td>","1,123.00","1,118.40",1.0000
,,,,,,»ó½Â5.00,,
2017.06.05,"1,128.80","1,107.20","1,137.56","1,098.44","1,131.41/td>","1,118.00","1,120.90",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2017.06.02,"1,133.80","1,112.20","1,142.65","1,103.35","1,136.47/td>","1,123.00","1,120.40",1.0000
,,,,,,»ó½Â1.50,,
2017.06.01,"1,132.30","1,110.70","1,141.12","1,101.88","1,134.95/td>","1,121.50","1,121.80",1.0000
,,,,,,»ó½Â3.00,,
2017.05.31,"1,129.30","1,107.70","1,138.07","1,098.93","1,131.92/td>","1,118.50","1,123.90",1.0000
,,,,,,ÇÏ¶ô-6.50,,
2017.05.30,"1,135.90","1,114.10","1,144.68","1,105.32","1,138.50/td>","1,125.00","1,120.10",1.0000
,,,,,,»ó½Â3.30,,
2017.05.29,"1,132.50","1,110.90","1,141.32","1,102.08","1,135.16/td>","1,121.70","1,119.50",1.0000
,,,,,,»ó½Â2.70,,
2017.05.26,"1,129.80","1,108.20","1,138.58","1,099.42","1,132.42/td>","1,119.00","1,118.00",1.0000
,,,,,,»ó½Â0.50,,
2017.05.25,"1,129.30","1,107.70","1,138.07","1,098.93","1,131.92/td>","1,118.50","1,126.60",1.0000
,,,,,,ÇÏ¶ô-6.00,,
2017.05.24,"1,135.40","1,113.60","1,144.17","1,104.83","1,137.99/td>","1,124.50","1,120.60",1.0000
,,,,,,»ó½Â0.50,,
2017.05.23,"1,134.90","1,113.10","1,143.67","1,104.33","1,137.48/td>","1,124.00","1,117.10",1.0000
,,,,,,»ó½Â5.00,,
2017.05.22,"1,129.80","1,108.20","1,138.58","1,099.42","1,132.42/td>","1,119.00","1,127.50",1.0000
,,,,,,ÇÏ¶ô-4.00,,
2017.05.19,"1,133.80","1,112.20","1,142.65","1,103.35","1,136.47/td>","1,123.00","1,125.20",1.0000
,,,,,,ÇÏ¶ô-2.00,,
2017.05.18,"1,135.90","1,114.10","1,144.68","1,105.32","1,138.50/td>","1,125.00","1,118.40",1.0000
,,,,,,»ó½Â4.50,,
2017.05.17,"1,131.30","1,109.70","1,140.10","1,100.90","1,133.94/td>","1,120.50","1,117.70",1.0000
,,,,,,»ó½Â2.50,,
2017.05.16,"1,128.80","1,107.20","1,137.56","1,098.44","1,131.41/td>","1,118.00","1,125.40",1.0000
,,,,,,ÇÏ¶ô-5.20,,
2017.05.15,"1,134.00","1,112.40","1,142.85","1,103.55","1,136.67/td>","1,123.20","1,126.80",1.0000
,,,,,,ÇÏ¶ô-4.30,,
2017.05.12,"1,138.40","1,116.60","1,147.23","1,107.77","1,141.03/td>","1,127.50","1,130.40",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2017.05.11,"1,139.90","1,118.10","1,148.75","1,109.25","1,142.54/td>","1,129.00","1,134.50",1.0000
,,,,,,ÇÏ¶ô-7.00,,
2017.05.10,"1,147.00","1,125.00","1,155.88","1,116.12","1,149.63/td>","1,136.00","1,132.40",1.0000
,,,,,,»ó½Â3.20,,
2017.05.08,"1,143.70","1,121.90","1,152.62","1,112.98","1,146.39/td>","1,132.80","1,132.10",1.0000
,,,,,,ÇÏ¶ô-1.20,,
2017.05.04,"1,144.90","1,123.10","1,153.84","1,114.16","1,147.60/td>","1,134.00","1,130.70",1.0000
,,,,,,»ó½Â3.50,,
2017.05.02,"1,141.40","1,119.60","1,150.28","1,110.72","1,144.06/td>","1,130.50","1,133.40",1.0000
,,,,,,ÇÏ¶ô-7.50,,
2017.04.28,"1,149.00","1,127.00","1,157.91","1,118.09","1,151.65/td>","1,138.00","1,130.10",1.0000
,,,,,,»ó½Â4.00,,
2017.04.27,"1,144.90","1,123.10","1,153.84","1,114.16","1,147.60/td>","1,134.00","1,125.10",1.0000
,,,,,,»ó½Â5.00,,
2017.04.26,"1,139.90","1,118.10","1,148.75","1,109.25","1,142.54/td>","1,129.00","1,130.50",1.0000
,,,,,,»ó½Â2.00,,
2017.04.25,"1,137.90","1,116.10","1,146.72","1,107.28","1,140.52/td>","1,127.00","1,131.70",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2017.04.24,"1,140.90","1,119.10","1,149.77","1,110.23","1,143.56/td>","1,130.00","1,136.60",1.0000
,,,,,,ÇÏ¶ô-6.00,,
2017.04.21,"1,147.00","1,125.00","1,155.88","1,116.12","1,149.63/td>","1,136.00","1,141.40",1.0000
,,,,,,ÇÏ¶ô-2.50,,
2017.04.20,"1,149.50","1,127.50","1,158.42","1,118.58","1,152.16/td>","1,138.50","1,139.80",1.0000
,,,,,,ÇÏ¶ô-2.00,,
2017.04.19,"1,151.50","1,129.50","1,160.45","1,120.55","1,154.18/td>","1,140.50","1,137.90",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2017.04.18,"1,154.50","1,132.50","1,163.51","1,123.49","1,157.22/td>","1,143.50","1,136.50",1.0000
,,,,,,»ó½Â6.00,,
2017.04.17,"1,148.50","1,126.50","1,157.40","1,117.60","1,151.15/td>","1,137.50","1,138.80",1.0000
,,,,,,ÇÏ¶ô-3.50,,
2017.04.14,"1,152.00","1,130.00","1,160.96","1,121.04","1,154.69/td>","1,141.00","1,131.90",1.0000
,,,,,,»ó½Â9.50,,
2017.04.13,"1,142.40","1,120.60","1,151.30","1,111.70","1,145.07/td>","1,131.50","1,145.20",1.0000
,,,,,,ÇÏ¶ô-8.50,,
2017.04.12,"1,151.00","1,129.00","1,159.95","1,120.05","1,153.68/td>","1,140.00","1,145.80",1.0000
,,,,,,ÇÏ¶ô-6.00,,
2017.04.11,"1,157.10","1,134.90","1,166.05","1,125.95","1,159.75/td>","1,146.00","1,141.60",1.0000
,,,,,,»ó½Â4.00,,
2017.04.10,"1,153.00","1,131.00","1,161.98","1,122.02","1,155.70/td>","1,142.00","1,134.60",1.0000
,,,,,,»ó½Â8.00,,
2017.04.07,"1,144.90","1,123.10","1,153.84","1,114.16","1,147.60/td>","1,134.00","1,131.00",1.0000
,,,,,,»ó½Â2.50,,
2017.04.06,"1,142.40","1,120.60","1,151.30","1,111.70","1,145.07/td>","1,131.50","1,124.00",1.0000
,,,,,,»ó½Â6.50,,
2017.04.05,"1,135.90","1,114.10","1,144.68","1,105.32","1,138.50/td>","1,125.00","1,118.90",1.0000
,,,,,,»ó½Â1.50,,
2017.04.04,"1,134.30","1,112.70","1,143.16","1,103.84","1,136.98/td>","1,123.50","1,113.80",1.0000
,,,,,,»ó½Â5.50,,
2017.04.03,"1,128.80","1,107.20","1,137.56","1,098.44","1,131.41/td>","1,118.00","1,119.30",1.0000
2017.03.31,"1,128.80","1,107.20","1,137.56","1,098.44","1,131.41/td>","1,118.00","1,116.10",1.0000
,,,,,,»ó½Â1.00,,
2017.03.30,"1,127.80","1,106.20","1,136.54","1,097.46","1,130.40/td>","1,117.00","1,114.00",1.0000
,,,,,,»ó½Â2.50,,
2017.03.29,"1,125.30","1,103.70","1,134.00","1,095.00","1,127.87/td>","1,114.50","1,112.50",1.0000
,,,,,,»ó½Â1.50,,
2017.03.28,"1,123.70","1,102.30","1,132.47","1,093.53","1,126.35/td>","1,113.00","1,114.20",1.0000
,,,,,,»ó½Â0.50,,
2017.03.27,"1,123.20","1,101.80","1,131.96","1,093.04","1,125.85/td>","1,112.50","1,122.70",1.0000
,,,,,,ÇÏ¶ô-10.00,,
2017.03.24,"1,133.30","1,111.70","1,142.14","1,102.86","1,135.97/td>","1,122.50","1,120.00",1.0000
2017.03.23,"1,133.30","1,111.70","1,142.14","1,102.86","1,135.97/td>","1,122.50","1,123.80",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2017.03.22,"1,134.90","1,113.10","1,143.67","1,104.33","1,137.48/td>","1,124.00","1,117.50",1.0000
,,,,,,»ó½Â4.50,,
2017.03.21,"1,130.30","1,108.70","1,139.09","1,099.91","1,132.93/td>","1,119.50","1,124.50",1.0000
,,,,,,ÇÏ¶ô-0.50,,
2017.03.20,"1,130.80","1,109.20","1,139.60","1,100.40","1,133.44/td>","1,120.00","1,131.40",1.0000
,,,,,,ÇÏ¶ô-13.00,,
2017.03.17,"1,143.90","1,122.10","1,152.82","1,113.18","1,146.59/td>","1,133.00","1,131.70",1.0000
,,,,,,»ó½Â2.00,,
2017.03.16,"1,141.90","1,120.10","1,150.79","1,111.21","1,144.57/td>","1,131.00","1,146.30",1.0000
,,,,,,ÇÏ¶ô-13.00,,
2017.03.15,"1,155.00","1,133.00","1,164.02","1,123.98","1,157.72/td>","1,144.00","1,147.30",1.0000
,,,,,,ÇÏ¶ô-6.00,,
2017.03.14,"1,161.10","1,138.90","1,170.12","1,129.88","1,163.80/td>","1,150.00","1,147.70",1.0000
,,,,,,»ó½Â2.50,,
2017.03.13,"1,158.60","1,136.40","1,167.58","1,127.42","1,161.27/td>","1,147.50","1,158.20",1.0000
,,,,,,ÇÏ¶ô-10.00,,
2017.03.10,"1,168.70","1,146.30","1,177.75","1,137.25","1,171.39/td>","1,157.50","1,156.10",1.0000
,,,,,,ÇÏ¶ô-2.50,,
2017.03.09,"1,171.20","1,148.80","1,180.30","1,139.70","1,173.92/td>","1,160.00","1,146.60",1.0000
,,,,,,»ó½Â10.50,,
2017.03.08,"1,160.60","1,138.40","1,169.61","1,129.39","1,163.29/td>","1,149.50","1,151.20",1.0000
,,,,,,ÇÏ¶ô-0.50,,
2017.03.07,"1,161.10","1,138.90","1,170.12","1,129.88","1,163.80/td>","1,150.00","1,156.10",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2017.03.06,"1,166.20","1,143.80","1,175.21","1,134.79","1,168.86/td>","1,155.00","1,152.70",1.0000
,,,,,,ÇÏ¶ô-2.00,,
2017.03.03,"1,168.20","1,145.80","1,177.24","1,136.76","1,170.88/td>","1,157.00","1,142.00",1.0000
,,,,,,»ó½Â13.00,,
2017.03.02,"1,155.00","1,133.00","1,164.02","1,123.98","1,157.72/td>","1,144.00","1,132.30",1.0000
,,,,,,»ó½Â16.00,,
2017.02.28,"1,138.90","1,117.10","1,147.74","1,108.26","1,141.53/td>","1,128.00","1,132.10",1.0000
,,,,,,ÇÏ¶ô-6.00,,
2017.02.27,"1,144.90","1,123.10","1,153.84","1,114.16","1,147.60/td>","1,134.00","1,131.00",1.0000
,,,,,,»ó½Â2.50,,
2017.02.24,"1,142.40","1,120.60","1,151.30","1,111.70","1,145.07/td>","1,131.50","1,138.80",1.0000
,,,,,,ÇÏ¶ô-7.00,,
2017.02.23,"1,149.50","1,127.50","1,158.42","1,118.58","1,152.16/td>","1,138.50","1,140.90",1.0000
,,,,,,ÇÏ¶ô-5.00,,
2017.02.22,"1,154.50","1,132.50","1,163.51","1,123.49","1,157.22/td>","1,143.50","1,146.80",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2017.02.21,"1,157.60","1,135.40","1,166.56","1,126.44","1,160.25/td>","1,146.50","1,147.60",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2017.02.20,"1,158.60","1,136.40","1,167.58","1,127.42","1,161.27/td>","1,147.50","1,145.30",1.0000
,,,,,,ÇÏ¶ô-0.50,,
2017.02.17,"1,159.10","1,136.90","1,168.09","1,127.91","1,161.77/td>","1,148.00","1,138.90",1.0000
,,,,,,»ó½Â7.50,,
2017.02.16,"1,151.50","1,129.50","1,160.45","1,120.55","1,154.18/td>","1,140.50","1,141.60",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2017.02.15,"1,152.50","1,130.50","1,161.47","1,121.53","1,155.19/td>","1,141.50","1,144.50",1.0000
,,,,,,»ó½Â2.00,,
2017.02.14,"1,150.50","1,128.50","1,159.44","1,119.56","1,153.17/td>","1,139.50","1,151.90",1.0000
,,,,,,ÇÏ¶ô-12.00,,
2017.02.13,"1,162.60","1,140.40","1,171.65","1,131.35","1,165.31/td>","1,151.50","1,151.40",1.0000
,,,,,,»ó½Â3.50,,
2017.02.10,"1,159.10","1,136.90","1,168.09","1,127.91","1,161.77/td>","1,148.00","1,145.70",1.0000
,,,,,,»ó½Â3.00,,
2017.02.09,"1,156.10","1,133.90","1,165.03","1,124.97","1,158.74/td>","1,145.00","1,145.40",1.0000
,,,,,,ÇÏ¶ô-2.50,,
2017.02.08,"1,158.60","1,136.40","1,167.58","1,127.42","1,161.27/td>","1,147.50","1,142.10",1.0000
,,,,,,»ó½Â2.00,,
2017.02.07,"1,156.60","1,134.40","1,165.54","1,125.46","1,159.24/td>","1,145.50","1,137.70",1.0000
,,,,,,»ó½Â7.50,,
2017.02.06,"1,149.00","1,127.00","1,157.91","1,118.09","1,151.65/td>","1,138.00","1,146.80",1.0000
,,,,,,ÇÏ¶ô-11.00,,
2017.02.03,"1,160.10","1,137.90","1,169.10","1,128.90","1,162.78/td>","1,149.00","1,149.20",1.0000
,,,,,,»ó½Â3.00,,
2017.02.02,"1,157.10","1,134.90","1,166.05","1,125.95","1,159.75/td>","1,146.00","1,155.20",1.0000
,,,,,,ÇÏ¶ô-9.50,,
2017.02.01,"1,166.70","1,144.30","1,175.72","1,135.28","1,169.36/td>","1,155.50","1,165.50",1.0000
,,,,,,ÇÏ¶ô-8.50,,
2017.01.31,"1,175.20","1,152.80","1,184.37","1,143.63","1,177.96/td>","1,164.00","1,157.80",1.0000
,,,,,,»ó½Â1.50,,
2017.01.26,"1,173.70","1,151.30","1,182.84","1,142.16","1,176.45/td>","1,162.50","1,166.20",1.0000
,,,,,,ÇÏ¶ô-3.50,,
2017.01.25,"1,177.30","1,154.70","1,186.40","1,145.60","1,179.99/td>","1,166.00","1,163.60",1.0000
,,,,,,ÇÏ¶ô-1.00,,
2017.01.24,"1,178.30","1,155.70","1,187.42","1,146.58","1,181.00/td>","1,167.00","1,166.70",1.0000
,,,,,,ÇÏ¶ô-1.50,,
2017.01.23,"1,179.80","1,157.20","1,188.94","1,148.06","1,182.52/td>","1,168.50","1,172.50",1.0000
,,,,,,ÇÏ¶ô-5.50,,
2017.01.20,"1,185.30","1,162.70","1,194.54","1,153.46","1,188.08/td>","1,174.00","1,177.10",1.0000
,,,,,,ÇÏ¶ô-3.50,,
2017.01.19,"1,188.90","1,166.10","1,198.10","1,156.90","1,191.63/td>","1,177.50","1,165.60",1.0000
,,,,,,»ó½Â11.00,,
2017.01.18,"1,177.80","1,155.20","1,186.91","1,146.09","1,180.49/td>","1,166.50","1,180.90",1.0000
,,,,,,ÇÏ¶ô-3.00,,
2017.01.17,"1,180.80","1,158.20","1,189.96","1,149.04","1,183.53/td>","1,169.50","1,180.50",1.0000
,,,,,,ÇÏ¶ô-15.00,,
2017.01.16,"1,195.90","1,173.10","1,205.22","1,163.78","1,198.71/td>","1,184.50","1,177.70",1.0000
,,,,,,»ó½Â9.50,,
2017.01.13,"1,186.30","1,163.70","1,195.56","1,154.44","1,189.10/td>","1,175.00","1,182.80",1.0000
,,,,,,ÇÏ¶ô-3.00,,
