ÀÏÀÚ,¼Û±Ý,,ÇöÂû,,T/C»ç½Ç¶§,¸Å¸Å±âÁØÀ²,ÇÑ±¹ÀºÇà±âÁØÀ²,´ë¹ÌÈ¯»êÀ²
,º¸³»½Ç¶§,¹ÞÀ¸½Ç¶§,»ç½Ç¶§,ÆÄ½Ç¶§,,(ÀüÀÏ´ëºñ),,
,,,,,,»ó½Â0.23,,
2016.09.28,165.96,162.68,172.53,156.11,172.53/td>,164.32,165.05,0.1400
,,,,,,ÇÏ¶ô-0.29,,
2016.09.27,166.25,162.97,172.84,156.38,172.84/td>,164.61,165.66,0.1400
,,,,,,ÇÏ¶ô-1.46,,
2016.09.26,167.73,164.41,174.37,157.77,174.37/td>,166.07,165.37,0.1400
,,,,,,»ó½Â0.82,,
2016.09.23,166.90,163.60,173.51,156.99,173.51/td>,165.25,165.33,0.1400
,,,,,,ÇÏ¶ô-0.13,,
2016.09.22,167.03,163.73,173.64,157.12,173.64/td>,165.38,166.97,0.1400
,,,,,,ÇÏ¶ô-1.83,,
2016.09.21,168.88,165.54,175.57,158.85,175.57/td>,167.21,167.76,0.1400
,,,,,,ÇÏ¶ô-0.75,,
2016.09.20,169.63,166.29,176.35,159.57,176.35/td>,167.96,168.06,0.1400
,,,,,,»ó½Â0.15,,
2016.09.19,169.48,166.14,176.20,159.42,176.20/td>,167.81,166.02,0.1400
,,,,,,»ó½Â0.40,,
2016.09.13,169.08,165.74,175.78,159.04,175.78/td>,167.41,166.01,0.1400
,,,,,,»ó½Â0.49,,
2016.09.12,168.58,165.26,175.26,158.58,175.26/td>,166.92,164.58,0.1400
,,,,,,»ó½Â2.28,,
2016.09.09,166.28,163.00,172.87,156.41,172.87/td>,164.64,163.86,0.1400
,,,,,,»ó½Â1.08,,
2016.09.08,165.19,161.93,171.73,155.39,171.73/td>,163.56,163.81,0.1400
,,,,,,ÇÏ¶ô-0.15,,
2016.09.07,165.34,162.08,171.89,155.53,171.89/td>,163.71,165.17,0.1400
,,,,,,ÇÏ¶ô-1.77,,
2016.09.06,167.13,163.83,173.75,157.21,173.75/td>,165.48,165.68,0.1400
,,,,,,»ó½Â0.22,,
2016.09.05,166.91,163.61,173.52,157.00,173.52/td>,165.26,167.17,0.1400
,,,,,,ÇÏ¶ô-1.96,,
2016.09.02,168.89,165.55,175.58,158.86,175.58/td>,167.22,167.29,0.1400
,,,,,,ÇÏ¶ô-0.62,,
2016.09.01,169.51,166.17,176.23,159.45,176.23/td>,167.84,167.08,0.1400
,,,,,,»ó½Â1.26,,
2016.08.31,168.24,164.92,174.90,158.26,174.90/td>,166.58,167.18,0.1400
,,,,,,ÇÏ¶ô-0.67,,
2016.08.30,168.92,165.58,175.61,158.89,175.61/td>,167.25,168.08,0.1400
,,,,,,ÇÏ¶ô-0.67,,
2016.08.29,169.59,166.25,176.31,159.53,176.31/td>,167.92,166.89,0.1400
,,,,,,»ó½Â0.89,,
2016.08.26,168.70,165.36,175.38,158.68,175.38/td>,167.03,167.74,0.1400
,,,,,,ÇÏ¶ô-0.22,,
2016.08.25,168.92,165.58,175.61,158.89,175.61/td>,167.25,168.29,0.1400
,,,,,,ÇÏ¶ô-0.96,,
2016.08.24,169.89,166.53,176.62,159.80,176.62/td>,168.21,167.93,0.1500
,,,,,,»ó½Â0.18,,
2016.08.23,169.71,166.35,176.43,159.63,176.43/td>,168.03,168.76,0.1500
,,,,,,ÇÏ¶ô-0.92,,
2016.08.22,170.63,167.27,177.39,160.51,177.39/td>,168.95,167.82,0.1500
,,,,,,»ó½Â0.52,,
2016.08.19,170.11,166.75,176.85,160.01,176.85/td>,168.43,166.82,0.1500
,,,,,,»ó½Â1.33,,
2016.08.18,168.77,165.43,175.45,158.75,175.45/td>,167.10,166.08,0.1500
,,,,,,ÇÏ¶ô-0.66,,
2016.08.17,169.43,166.09,176.14,159.38,176.14/td>,167.76,164.86,0.1500
,,,,,,»ó½Â2.94,,
2016.08.16,166.46,163.18,173.06,156.58,173.06/td>,164.82,165.57,0.1500
,,,,,,ÇÏ¶ô-1.51,,
2016.08.12,167.99,164.67,174.64,158.02,174.64/td>,166.33,165.41,0.1500
,,,,,,»ó½Â0.88,,
2016.08.11,167.10,163.80,173.72,157.18,173.72/td>,165.45,164.81,0.1500
,,,,,,»ó½Â0.69,,
2016.08.10,166.40,163.12,172.99,156.53,172.99/td>,164.76,166.06,0.1500
,,,,,,ÇÏ¶ô-1.14,,
2016.08.09,167.55,164.25,174.19,157.61,174.19/td>,165.90,166.89,0.1400
,,,,,,ÇÏ¶ô-0.42,,
2016.08.08,167.98,164.66,174.63,158.01,174.63/td>,166.32,167.14,0.1500
,,,,,,ÇÏ¶ô-0.48,,
2016.08.05,168.46,165.14,175.14,158.46,175.14/td>,166.80,167.74,0.1500
,,,,,,ÇÏ¶ô-1.05,,
2016.08.04,169.52,166.18,176.24,159.46,176.24/td>,167.85,167.80,0.1500
,,,,,,ÇÏ¶ô-0.62,,
2016.08.03,170.15,166.79,176.89,160.05,176.89/td>,168.47,166.71,0.1500
,,,,,,»ó½Â1.49,,
2016.08.02,168.64,165.32,175.32,158.64,175.32/td>,166.98,167.56,0.1500
,,,,,,»ó½Â0.27,,
2016.08.01,168.37,165.05,175.04,158.38,175.04/td>,166.71,168.69,0.1500
,,,,,,ÇÏ¶ô-2.05,,
2016.07.29,170.44,167.08,177.19,160.33,177.19/td>,168.76,168.94,0.1500
,,,,,,ÇÏ¶ô-0.25,,
2016.07.28,170.70,167.32,177.46,160.56,177.46/td>,169.01,169.86,0.1500
,,,,,,ÇÏ¶ô-0.96,,
2016.07.27,171.66,168.28,178.46,161.48,178.46/td>,169.97,170.39,0.1400
,,,,,,ÇÏ¶ô-0.01,,
2016.07.26,171.67,168.29,178.47,161.49,178.47/td>,169.98,170.02,0.1400
,,,,,,ÇÏ¶ô-0.32,,
2016.07.25,172.00,168.60,178.81,161.79,178.81/td>,170.30,170.06,0.1400
,,,,,,ÇÏ¶ô-0.10,,
2016.07.22,172.10,168.70,178.92,161.88,178.92/td>,170.40,170.85,0.1400
,,,,,,»ó½Â0.20,,
2016.07.21,171.90,168.50,178.71,161.69,178.71/td>,170.20,170.22,0.1400
,,,,,,ÇÏ¶ô-0.73,,
2016.07.20,172.63,169.23,179.47,162.39,179.47/td>,170.93,169.73,0.1400
,,,,,,»ó½Â1.00,,
2016.07.19,171.62,168.24,178.42,161.44,178.42/td>,169.93,169.47,0.1400
,,,,,,»ó½Â0.44,,
2016.07.18,171.18,167.80,177.96,161.02,177.96/td>,169.49,169.24,0.1400
,,,,,,ÇÏ¶ô-0.06,,
2016.07.15,171.24,167.86,178.02,161.08,178.02/td>,169.55,170.65,0.1400
,,,,,,ÇÏ¶ô-0.47,,
2016.07.14,171.72,168.32,178.52,161.52,178.52/td>,170.02,171.25,0.1400
,,,,,,ÇÏ¶ô-1.40,,
2016.07.13,173.13,169.71,179.99,162.85,179.99/td>,171.42,171.41,0.1400
,,,,,,»ó½Â0.20,,
2016.07.12,172.93,169.51,179.78,162.66,179.78/td>,171.22,171.37,0.1400
,,,,,,ÇÏ¶ô-0.20,,
2016.07.11,173.13,169.71,179.99,162.85,179.99/td>,171.42,172.98,0.1400
,,,,,,ÇÏ¶ô-1.70,,
2016.07.08,174.85,171.39,181.77,164.47,181.77/td>,173.12,172.72,0.1400
,,,,,,»ó½Â0.56,,
2016.07.07,174.28,170.84,181.18,163.94,181.18/td>,172.56,173.97,0.1400
,,,,,,ÇÏ¶ô-1.34,,
2016.07.06,175.63,172.17,182.59,165.21,182.59/td>,173.90,172.50,0.1400
,,,,,,»ó½Â0.66,,
2016.07.05,174.97,171.51,181.90,164.58,181.90/td>,173.24,172.00,0.1400
,,,,,,»ó½Â1.09,,
2016.07.04,173.87,170.43,180.75,163.55,180.75/td>,172.15,172.14,0.1400
,,,,,,»ó½Â0.14,,
2016.07.01,173.73,170.29,180.61,163.41,180.61/td>,172.01,173.20,0.1400
,,,,,,ÇÏ¶ô-0.35,,
2016.06.30,174.08,170.64,180.97,163.75,180.97/td>,172.36,174.67,0.1500
,,,,,,ÇÏ¶ô-1.39,,
2016.06.29,175.48,172.02,182.43,165.07,182.43/td>,173.75,176.32,0.1500
,,,,,,ÇÏ¶ô-1.85,,
2016.06.28,177.35,173.85,184.38,166.82,184.38/td>,175.60,177.71,0.1400
,,,,,,ÇÏ¶ô-1.57,,
2016.06.27,178.94,175.40,186.02,168.32,186.02/td>,177.17,175.15,0.1500
,,,,,,»ó½Â0.17,,
2016.06.24,178.77,175.23,185.85,168.15,185.85/td>,177.00,174.83,0.1500
,,,,,,»ó½Â2.46,,
2016.06.23,176.28,172.80,183.26,165.82,183.26/td>,174.54,175.22,0.1500
,,,,,,ÇÏ¶ô-0.64,,
2016.06.22,176.93,173.43,183.93,166.43,183.93/td>,175.18,175.82,0.1500
,,,,,,»ó½Â0.17,,
2016.06.21,176.76,173.26,183.76,166.26,183.76/td>,175.01,176.64,0.1500
,,,,,,ÇÏ¶ô-1.24,,
2016.06.20,178.01,174.49,185.06,167.44,185.06/td>,176.25,177.47,0.1500
,,,,,,ÇÏ¶ô-1.67,,
2016.06.17,179.69,176.15,186.81,169.03,186.81/td>,177.92,177.45,0.1500
,,,,,,ÇÏ¶ô-0.07,,
2016.06.16,179.76,176.22,186.88,169.10,186.88/td>,177.99,178.08,0.1500
,,,,,,»ó½Â0.21,,
2016.06.15,179.55,176.01,186.66,168.90,186.66/td>,177.78,177.73,0.1500
,,,,,,ÇÏ¶ô-1.00,,
2016.06.14,180.56,177.00,187.71,169.85,187.71/td>,178.78,177.73,0.1500
,,,,,,»ó½Â0.84,,
2016.06.13,179.71,176.17,186.83,169.05,186.83/td>,177.94,176.58,0.1500
,,,,,,»ó½Â0.60,,
2016.06.10,179.11,175.57,186.20,168.48,186.20/td>,177.34,175.94,0.1500
,,,,,,»ó½Â0.97,,
2016.06.09,178.13,174.61,185.18,167.56,185.18/td>,176.37,175.94,0.1500
,,,,,,»ó½Â0.34,,
2016.06.08,177.79,174.27,184.83,167.23,184.83/td>,176.03,176.98,0.1500
,,,,,,ÇÏ¶ô-0.20,,
2016.06.07,177.99,174.47,185.04,167.42,185.04/td>,176.23,180.16,0.1500
,,,,,,ÇÏ¶ô-3.57,,
2016.06.03,181.59,178.01,188.79,170.81,188.79/td>,179.80,180.70,0.1500
,,,,,,ÇÏ¶ô-0.64,,
2016.06.02,182.24,178.64,189.46,171.42,189.46/td>,180.44,180.78,0.1500
,,,,,,ÇÏ¶ô-0.43,,
2016.06.01,182.67,179.07,189.91,171.83,189.91/td>,180.87,180.61,0.1500
,,,,,,»ó½Â0.30,,
2016.05.31,182.37,178.77,189.59,171.55,189.59/td>,180.57,180.77,0.1500
,,,,,,ÇÏ¶ô-0.28,,
2016.05.30,182.65,179.05,189.89,171.81,189.89/td>,180.85,179.69,0.1500
,,,,,,»ó½Â0.96,,
2016.05.27,181.68,178.10,188.88,170.90,188.88/td>,179.89,180.09,0.1500
,,,,,,ÇÏ¶ô-0.20,,
2016.05.26,181.89,178.29,189.09,171.09,189.09/td>,180.09,180.76,0.1500
,,,,,,ÇÏ¶ô-0.09,,
2016.05.25,181.98,178.38,189.18,171.18,189.18/td>,180.18,181.12,0.1500
,,,,,,ÇÏ¶ô-1.48,,
2016.05.24,183.47,179.85,190.74,172.58,190.74/td>,181.66,180.37,0.1500
,,,,,,»ó½Â1.12,,
2016.05.23,182.34,178.74,189.56,171.52,189.56/td>,180.54,181.11,0.1500
,,,,,,ÇÏ¶ô-1.20,,
2016.05.20,183.55,179.93,190.82,172.66,190.82/td>,181.74,181.27,0.1500
,,,,,,»ó½Â0.38,,
2016.05.19,183.17,179.55,190.42,172.30,190.42/td>,181.36,180.33,0.1500
,,,,,,»ó½Â0.75,,
2016.05.18,182.41,178.81,189.64,171.58,189.64/td>,180.61,179.38,0.1500
,,,,,,»ó½Â1.18,,
2016.05.17,181.22,177.64,188.40,170.46,188.40/td>,179.43,179.79,0.1500
,,,,,,ÇÏ¶ô-0.29,,
2016.05.16,181.51,177.93,188.70,170.74,188.70/td>,179.72,178.58,0.1500
,,,,,,»ó½Â0.51,,
2016.05.13,181.00,177.42,188.17,170.25,188.17/td>,179.21,178.35,0.1500
,,,,,,»ó½Â0.81,,
2016.05.12,180.18,176.62,187.32,169.48,187.32/td>,178.40,178.78,0.1500
,,,,,,ÇÏ¶ô-0.66,,
2016.05.11,180.85,177.27,188.01,170.11,188.01/td>,179.06,179.51,0.1500
,,,,,,ÇÏ¶ô-0.04,,
2016.05.10,180.89,177.31,188.05,170.15,188.05/td>,179.10,178.72,0.1500
,,,,,,ÇÏ¶ô-0.34,,
2016.05.09,181.23,177.65,188.41,170.47,188.41/td>,179.44,177.20,0.1500
,,,,,,»ó½Â1.64,,
2016.05.04,179.57,176.03,186.69,168.91,186.69/td>,177.80,175.34,0.1500
,,,,,,»ó½Â1.85,,
2016.05.03,177.70,174.20,184.74,167.16,184.74/td>,175.95,175.95,0.1500
,,,,,,»ó½Â0.32,,
2016.05.02,177.38,173.88,184.41,166.85,184.41/td>,175.63,175.51,0.1500
,,,,,,ÇÏ¶ô-0.14,,
2016.04.29,177.52,174.02,184.55,166.99,184.55/td>,175.77,175.95,0.1500
,,,,,,»ó½Â0.12,,
2016.04.28,177.40,173.90,184.43,166.87,184.43/td>,175.65,176.31,0.1500
,,,,,,ÇÏ¶ô-1.02,,
2016.04.27,178.43,174.91,185.50,167.84,185.50/td>,176.67,176.74,0.1500
,,,,,,ÇÏ¶ô-0.02,,
2016.04.26,178.45,174.93,185.52,167.86,185.52/td>,176.69,176.55,0.1500
,,,,,,»ó½Â0.27,,
2016.04.25,178.18,174.66,185.24,167.60,185.24/td>,176.42,175.85,0.1500
,,,,,,»ó½Â0.22,,
2016.04.22,177.96,174.44,185.01,167.39,185.01/td>,176.20,174.98,0.1500
,,,,,,»ó½Â1.15,,
2016.04.21,176.80,173.30,183.80,166.30,183.80/td>,175.05,174.89,0.1500
,,,,,,ÇÏ¶ô-0.04,,
2016.04.20,176.84,173.34,183.84,166.34,183.84/td>,175.09,175.97,0.1500
,,,,,,»ó½Â0.15,,
2016.04.19,176.68,173.20,183.68,166.20,183.68/td>,174.94,177.35,0.1500
,,,,,,ÇÏ¶ô-2.06,,
2016.04.18,178.77,175.23,185.85,168.15,185.85/td>,177.00,177.28,0.1500
,,,,,,»ó½Â0.10,,
2016.04.15,178.66,175.14,185.74,168.06,185.74/td>,176.90,177.66,0.1500
,,,,,,ÇÏ¶ô-0.81,,
2016.04.14,179.48,175.94,186.59,168.83,186.59/td>,177.71,176.72,0.1500
,,,,,,»ó½Â0.99,,
2016.04.12,178.48,174.96,185.55,167.89,185.55/td>,176.72,177.50,0.1500
,,,,,,ÇÏ¶ô-0.50,,
2016.04.11,178.99,175.45,186.08,168.36,186.08/td>,177.22,178.44,0.1500
,,,,,,ÇÏ¶ô-0.40,,
2016.04.08,179.39,175.85,186.50,168.74,186.50/td>,177.62,178.12,0.1500
,,,,,,ÇÏ¶ô-0.34,,
2016.04.07,179.73,176.19,186.85,169.07,186.85/td>,177.96,178.29,0.1500
,,,,,,ÇÏ¶ô-0.73,,
2016.04.06,180.47,176.91,187.62,169.76,187.62/td>,178.69,178.38,0.1500
,,,,,,ÇÏ¶ô-0.30,,
2016.04.05,180.77,177.21,187.93,170.05,187.93/td>,178.99,177.43,0.1500
,,,,,,»ó½Â1.30,,
2016.04.04,179.46,175.92,186.57,168.81,186.57/td>,177.69,177.44,0.1500
,,,,,,ÇÏ¶ô-0.39,,
2016.04.01,179.86,176.30,186.98,169.18,186.98/td>,178.08,176.81,0.1500
,,,,,,»ó½Â1.96,,
2016.03.31,177.88,174.36,184.92,167.32,184.92/td>,176.12,177.69,0.1500
,,,,,,ÇÏ¶ô-0.86,,
2016.03.30,178.74,175.22,185.82,168.14,185.82/td>,176.98,178.51,0.1500
,,,,,,ÇÏ¶ô-1.86,,
2016.03.29,180.62,177.06,187.78,169.90,187.78/td>,178.84,179.31,0.1500
,,,,,,»ó½Â0.04,,
2016.03.28,180.58,177.02,187.74,169.86,187.74/td>,178.80,179.11,0.1500
,,,,,,ÇÏ¶ô-0.43,,
2016.03.25,181.02,177.44,188.19,170.27,188.19/td>,179.23,179.19,0.1500
,,,,,,»ó½Â0.05,,
2016.03.24,180.97,177.39,188.13,170.23,188.13/td>,179.18,178.27,0.1500
,,,,,,»ó½Â0.44,,
2016.03.23,180.52,176.96,187.67,169.81,187.67/td>,178.74,178.84,0.1500
,,,,,,»ó½Â0.28,,
2016.03.22,180.24,176.68,187.38,169.54,187.38/td>,178.46,179.95,0.1500
,,,,,,ÇÏ¶ô-0.75,,
2016.03.21,181.00,177.42,188.17,170.25,188.17/td>,179.21,179.76,0.1500
,,,,,,ÇÏ¶ô-0.37,,
2016.03.18,181.37,177.79,188.55,170.61,188.55/td>,179.58,180.83,0.1500
,,,,,,ÇÏ¶ô-0.75,,
2016.03.17,182.13,178.53,189.34,171.32,189.34/td>,180.33,183.04,0.1500
,,,,,,ÇÏ¶ô-2.89,,
2016.03.16,185.05,181.39,192.38,174.06,192.38/td>,183.22,182.98,0.1500
,,,,,,»ó½Â0.09,,
2016.03.15,184.96,181.30,192.28,173.98,192.28/td>,183.13,182.88,0.1500
,,,,,,»ó½Â0.24,,
2016.03.14,184.71,181.07,192.03,173.75,192.03/td>,182.89,184.88,0.1500
,,,,,,ÇÏ¶ô-0.85,,
2016.03.11,185.57,181.91,192.92,174.56,192.92/td>,183.74,185.39,0.1500
,,,,,,ÇÏ¶ô-0.56,,
2016.03.10,186.14,182.46,193.51,175.09,193.51/td>,184.30,186.36,0.1500
,,,,,,ÇÏ¶ô-2.23,,
2016.03.09,188.39,184.67,195.85,177.21,195.85/td>,186.53,185.17,0.1500
,,,,,,»ó½Â0.75,,
2016.03.08,187.63,183.93,195.06,176.50,195.06/td>,185.78,184.60,0.1500
,,,,,,»ó½Â0.74,,
2016.03.07,186.89,183.19,194.29,175.79,194.29/td>,185.04,185.41,0.1500
,,,,,,ÇÏ¶ô-0.22,,
2016.03.04,187.11,183.41,194.52,176.00,194.52/td>,185.26,186.27,0.1500
,,,,,,ÇÏ¶ô-0.43,,
2016.03.03,187.54,183.84,194.97,176.41,194.97/td>,185.69,188.31,0.1500
,,,,,,ÇÏ¶ô-1.80,,
2016.03.02,189.36,185.62,196.86,178.12,196.86/td>,187.49,189.53,0.1500
,,,,,,ÇÏ¶ô-1.33,,
2016.02.29,190.70,186.94,198.26,179.38,198.26/td>,188.82,189.00,0.1500
,,,,,,ÇÏ¶ô-0.38,,
2016.02.26,191.09,187.31,198.66,179.74,198.66/td>,189.20,189.08,0.1500
,,,,,,ÇÏ¶ô-0.51,,
2016.02.25,191.60,187.82,199.19,180.23,199.19/td>,189.71,188.92,0.1500
,,,,,,»ó½Â0.94,,
2016.02.24,190.65,186.89,198.20,179.34,198.20/td>,188.77,188.31,0.1500
,,,,,,»ó½Â0.21,,
2016.02.23,190.44,186.68,197.98,179.14,197.98/td>,188.56,189.01,0.1500
,,,,,,ÇÏ¶ô-0.18,,
2016.02.22,190.62,186.86,198.17,179.31,198.17/td>,188.74,189.23,0.1500
,,,,,,ÇÏ¶ô-0.35,,
2016.02.19,190.98,187.20,198.54,179.64,198.54/td>,189.09,187.87,0.1500
,,,,,,»ó½Â0.53,,
2016.02.18,190.44,186.68,197.98,179.14,197.98/td>,188.56,187.56,0.1500
,,,,,,»ó½Â0.59,,
2016.02.17,189.84,186.10,197.36,178.58,197.36/td>,187.97,186.89,0.1500
,,,,,,»ó½Â1.36,,
2016.02.16,188.47,184.75,195.94,177.28,195.94/td>,186.61,185.85,0.1500
,,,,,,»ó½Â0.47,,
2016.02.15,188.00,184.28,195.44,176.84,195.44/td>,186.14,184.50,0.1500
,,,,,,»ó½Â1.09,,
2016.02.12,186.90,183.20,194.30,175.80,194.30/td>,185.05,182.78,0.1500
,,,,,,»ó½Â0.87,,
2016.02.11,186.02,182.34,193.38,174.98,193.38/td>,184.18,181.73,0.1500
,,,,,,»ó½Â2.13,,
2016.02.05,183.87,180.23,191.15,172.95,191.15/td>,182.05,181.83,0.1500
,,,,,,»ó½Â0.99,,
2016.02.04,182.87,179.25,190.11,172.01,190.11/td>,181.06,183.37,0.1500
,,,,,,ÇÏ¶ô-2.15,,
2016.02.03,185.04,181.38,192.37,174.05,192.37/td>,183.21,181.86,0.1500
,,,,,,»ó½Â0.63,,
2016.02.02,184.40,180.76,191.70,173.46,191.70/td>,182.58,182.57,0.1500
,,,,,,»ó½Â0.57,,
2016.02.01,183.83,180.19,191.11,172.91,191.11/td>,182.01,182.44,0.1500
,,,,,,»ó½Â0.01,,
2016.01.29,183.82,180.18,191.10,172.90,191.10/td>,182.00,182.78,0.1500
,,,,,,ÇÏ¶ô-0.68,,
2016.01.28,184.50,180.86,191.81,173.55,191.81/td>,182.68,181.60,0.1500
,,,,,,»ó½Â0.78,,
2016.01.27,183.71,180.09,190.99,172.81,190.99/td>,181.90,181.60,0.1500
,,,,,,ÇÏ¶ô-0.18,,
2016.01.26,183.90,180.26,191.18,172.98,191.18/td>,182.08,180.77,0.1500
,,,,,,»ó½Â1.12,,
2016.01.25,182.76,179.16,190.00,171.92,190.00/td>,180.96,182.23,0.1500
,,,,,,ÇÏ¶ô-0.72,,
2016.01.22,183.49,179.87,190.76,172.60,190.76/td>,181.68,183.09,0.1500
,,,,,,ÇÏ¶ô-1.65,,
2016.01.21,185.16,181.50,192.49,174.17,192.49/td>,183.33,183.57,0.1500
,,,,,,ÇÏ¶ô-0.94,,
2016.01.20,186.11,182.43,193.48,175.06,193.48/td>,184.27,183.43,0.1500
,,,,,,»ó½Â1.42,,
2016.01.19,184.67,181.03,191.99,173.71,191.99/td>,182.85,184.24,0.1500
,,,,,,ÇÏ¶ô-0.98,,
2016.01.18,185.66,182.00,193.02,174.64,193.02/td>,183.83,183.09,0.1500
,,,,,,»ó½Â0.14,,
2016.01.15,185.52,181.86,192.87,174.51,192.87/td>,183.69,183.84,0.1500
,,,,,,»ó½Â0.09,,
2016.01.14,185.43,181.77,192.78,174.42,192.78/td>,183.60,183.52,0.1500
,,,,,,»ó½Â0.39,,
2016.01.13,185.04,181.38,192.37,174.05,192.37/td>,183.21,183.05,0.1500
,,,,,,ÇÏ¶ô-0.62,,
2016.01.12,185.66,182.00,193.02,174.64,193.02/td>,183.83,180.91,0.1500
,,,,,,»ó½Â1.68,,
2016.01.11,183.97,180.33,191.25,173.05,191.25/td>,182.15,179.13,0.1500
,,,,,,»ó½Â2.77,,
2016.01.08,181.17,177.59,188.34,170.42,188.34/td>,179.38,179.04,0.1400
,,,,,,»ó½Â0.08,,
2016.01.07,181.09,177.51,188.26,170.34,188.26/td>,179.30,179.05,0.1400
,,,,,,»ó½Â0.80,,
2016.01.06,180.28,176.72,187.42,169.58,187.42/td>,178.50,178.97,0.1400
,,,,,,ÇÏ¶ô-0.42,,
2016.01.05,180.70,177.14,187.86,169.98,187.86/td>,178.92,179.19,0.1500
,,,,,,ÇÏ¶ô-0.65,,
2016.01.04,181.36,177.78,188.54,170.60,188.54/td>,179.57,177.84,0.1500
