ÀÏÀÚ,¼Û±Ý,,ÇöÂû,,T/C»ç½Ç¶§,¸Å¸Å±âÁØÀ²,ÇÑ±¹ÀºÇà±âÁØÀ²,´ë¹ÌÈ¯»êÀ²
,º¸³»½Ç¶§,¹ÞÀ¸½Ç¶§,»ç½Ç¶§,ÆÄ½Ç¶§,,(ÀüÀÏ´ëºñ),,
2016.11.04,-,-,5.76,4.54,-/td>,5.15,5.11,-
,,,,,,»ó½Â0.02,,
2016.11.03,-,-,5.73,4.53,-/td>,5.13,5.15,-
2016.11.02,-,-,5.73,4.53,-/td>,5.13,5.11,-
2016.11.01,-,-,5.73,4.53,-/td>,5.13,5.13,-
,,,,,,ÇÏ¶ô-0.01,,
2016.10.31,-,-,5.75,4.53,-/td>,5.14,5.13,-
,,,,,,»ó½Â0.01,,
2016.10.28,-,-,5.73,4.53,-/td>,5.13,5.10,-
,,,,,,»ó½Â0.03,,
2016.10.27,-,-,5.70,4.50,-/td>,5.10,5.07,-
,,,,,,»ó½Â0.01,,
2016.10.26,-,-,5.69,4.49,-/td>,5.09,5.09,-
,,,,,,ÇÏ¶ô-0.01,,
2016.10.25,-,-,5.70,4.50,-/td>,5.10,5.08,-
,,,,,,»ó½Â0.01,,
2016.10.24,-,-,5.69,4.49,-/td>,5.09,5.08,-
,,,,,,»ó½Â0.02,,
2016.10.21,-,-,5.67,4.47,-/td>,5.07,5.04,-
,,,,,,»ó½Â0.06,,
2016.10.20,-,-,5.60,4.42,-/td>,5.01,5.03,-
,,,,,,ÇÏ¶ô-0.04,,
2016.10.19,-,-,5.64,4.46,-/td>,5.05,5.08,-
,,,,,,ÇÏ¶ô-0.02,,
2016.10.18,-,-,5.67,4.47,-/td>,5.07,5.11,-
,,,,,,ÇÏ¶ô-0.03,,
2016.10.17,-,-,5.70,4.50,-/td>,5.10,5.08,-
,,,,,,»ó½Â0.01,,
2016.10.14,-,-,5.69,4.49,-/td>,5.09,5.07,-
,,,,,,»ó½Â0.04,,
2016.10.13,-,-,5.64,4.46,-/td>,5.05,5.04,-
,,,,,,»ó½Â0.02,,
2016.10.12,-,-,5.62,4.44,-/td>,5.03,5.01,-
,,,,,,»ó½Â0.05,,
2016.10.11,-,-,5.57,4.39,-/td>,4.98,4.98,-
2016.10.10,-,-,5.57,4.39,-/td>,4.98,5.00,-
,,,,,,ÇÏ¶ô-0.02,,
2016.10.07,-,-,5.59,4.41,-/td>,5.00,4.98,-
,,,,,,»ó½Â0.01,,
2016.10.06,-,-,5.58,4.40,-/td>,4.99,4.99,-
,,,,,,ÇÏ¶ô-0.02,,
2016.10.05,-,-,5.60,4.42,-/td>,5.01,4.96,-
,,,,,,»ó½Â0.06,,
2016.10.04,-,-,5.53,4.37,-/td>,4.95,4.94,-
,,,,,,ÇÏ¶ô-0.02,,
2016.09.30,-,-,5.55,4.39,-/td>,4.97,4.92,-
,,,,,,»ó½Â0.07,,
2016.09.29,-,-,5.48,4.32,-/td>,4.90,4.91,-
,,,,,,ÇÏ¶ô-0.01,,
2016.09.28,-,-,5.49,4.33,-/td>,4.91,4.94,-
,,,,,,ÇÏ¶ô-0.07,,
2016.09.27,-,-,5.57,4.39,-/td>,4.98,4.96,-
,,,,,,»ó½Â0.04,,
2016.09.26,-,-,5.52,4.36,-/td>,4.94,4.95,-
,,,,,,»ó½Â0.01,,
2016.09.23,-,-,5.51,4.35,-/td>,4.93,4.94,-
,,,,,,»ó½Â0.01,,
2016.09.22,-,-,5.50,4.34,-/td>,4.92,5.00,-
,,,,,,ÇÏ¶ô-0.07,,
2016.09.21,-,-,5.58,4.40,-/td>,4.99,5.02,-
,,,,,,ÇÏ¶ô-0.04,,
2016.09.20,-,-,5.62,4.44,-/td>,5.03,5.02,-
,,,,,,ÇÏ¶ô-0.01,,
2016.09.19,-,-,5.63,4.45,-/td>,5.04,4.98,-
,,,,,,»ó½Â0.07,,
2016.09.13,-,-,5.55,4.39,-/td>,4.97,4.98,-
,,,,,,ÇÏ¶ô-0.01,,
2016.09.12,-,-,5.57,4.39,-/td>,4.98,4.93,-
,,,,,,»ó½Â0.02,,
2016.09.09,-,-,5.54,4.38,-/td>,4.96,4.90,-
,,,,,,»ó½Â0.06,,
2016.09.08,-,-,5.48,4.32,-/td>,4.90,4.90,-
2016.09.07,-,-,5.48,4.32,-/td>,4.90,4.96,-
,,,,,,ÇÏ¶ô-0.04,,
2016.09.06,-,-,5.52,4.36,-/td>,4.94,4.97,-
,,,,,,ÇÏ¶ô-0.06,,
2016.09.05,-,-,5.59,4.41,-/td>,5.00,5.02,-
,,,,,,ÇÏ¶ô-0.01,,
2016.09.02,-,-,5.60,4.42,-/td>,5.01,5.02,-
,,,,,,ÇÏ¶ô-0.02,,
2016.09.01,-,-,5.62,4.44,-/td>,5.03,5.01,-
,,,,,,»ó½Â0.01,,
2016.08.31,-,-,5.61,4.43,-/td>,5.02,5.01,-
,,,,,,»ó½Â0.02,,
2016.08.30,-,-,5.59,4.41,-/td>,5.00,5.04,-
,,,,,,ÇÏ¶ô-0.07,,
2016.08.29,-,-,5.67,4.47,-/td>,5.07,4.99,-
,,,,,,»ó½Â0.07,,
2016.08.26,-,-,5.59,4.41,-/td>,5.00,5.01,-
,,,,,,ÇÏ¶ô-0.02,,
2016.08.25,-,-,5.61,4.43,-/td>,5.02,5.03,-
,,,,,,»ó½Â0.01,,
2016.08.24,-,-,5.60,4.42,-/td>,5.01,5.01,-
,,,,,,ÇÏ¶ô-0.02,,
2016.08.23,-,-,5.62,4.44,-/td>,5.03,5.05,-
,,,,,,»ó½Â0.01,,
2016.08.22,-,-,5.61,4.43,-/td>,5.02,5.00,-
,,,,,,»ó½Â0.04,,
2016.08.19,-,-,5.57,4.39,-/td>,4.98,4.96,-
2016.08.18,-,-,5.57,4.39,-/td>,4.98,4.94,-
,,,,,,»ó½Â0.03,,
2016.08.17,-,-,5.53,4.37,-/td>,4.95,4.91,-
,,,,,,»ó½Â0.04,,
2016.08.16,-,-,5.49,4.33,-/td>,4.91,4.93,-
,,,,,,ÇÏ¶ô-0.01,,
2016.08.12,-,-,5.50,4.34,-/td>,4.92,4.92,-
,,,,,,ÇÏ¶ô-0.02,,
2016.08.11,-,-,5.52,4.36,-/td>,4.94,4.91,-
,,,,,,ÇÏ¶ô-0.04,,
2016.08.10,-,-,5.57,4.39,-/td>,4.98,4.96,-
,,,,,,»ó½Â0.02,,
2016.08.09,-,-,5.54,4.38,-/td>,4.96,4.99,-
,,,,,,ÇÏ¶ô-0.04,,
2016.08.08,-,-,5.59,4.41,-/td>,5.00,4.99,-
,,,,,,»ó½Â0.01,,
2016.08.05,-,-,5.58,4.40,-/td>,4.99,5.00,-
,,,,,,ÇÏ¶ô-0.03,,
2016.08.04,-,-,5.61,4.43,-/td>,5.02,5.00,-
,,,,,,»ó½Â0.04,,
2016.08.03,-,-,5.57,4.39,-/td>,4.98,4.97,-
,,,,,,»ó½Â0.01,,
2016.08.02,-,-,5.55,4.39,-/td>,4.97,4.98,-
,,,,,,ÇÏ¶ô-0.01,,
2016.08.01,-,-,5.57,4.39,-/td>,4.98,5.03,-
,,,,,,ÇÏ¶ô-0.05,,
2016.07.29,-,-,5.62,4.44,-/td>,5.03,5.05,-
,,,,,,ÇÏ¶ô-0.01,,
2016.07.28,-,-,5.63,4.45,-/td>,5.04,5.08,-
,,,,,,ÇÏ¶ô-0.06,,
2016.07.27,-,-,5.70,4.50,-/td>,5.10,5.10,-
,,,,,,ÇÏ¶ô-0.03,,
2016.07.26,-,-,5.73,4.53,-/td>,5.13,5.10,-
,,,,,,»ó½Â0.03,,
2016.07.25,-,-,5.70,4.50,-/td>,5.10,5.09,-
,,,,,,»ó½Â0.03,,
2016.07.22,-,-,5.67,4.47,-/td>,5.07,5.11,-
,,,,,,ÇÏ¶ô-0.06,,
2016.07.21,-,-,5.73,4.53,-/td>,5.13,5.12,-
,,,,,,»ó½Â0.01,,
2016.07.20,-,-,5.72,4.52,-/td>,5.12,5.10,-
,,,,,,»ó½Â0.01,,
2016.07.19,-,-,5.71,4.51,-/td>,5.11,5.10,-
,,,,,,»ó½Â0.02,,
2016.07.18,-,-,5.69,4.49,-/td>,5.09,5.08,-
2016.07.15,-,-,5.69,4.49,-/td>,5.09,5.12,-
,,,,,,ÇÏ¶ô-0.04,,
2016.07.14,-,-,5.73,4.53,-/td>,5.13,5.14,-
2016.07.13,-,-,5.73,4.53,-/td>,5.13,5.15,-
,,,,,,ÇÏ¶ô-0.04,,
2016.07.12,-,-,5.78,4.56,-/td>,5.17,5.15,-
,,,,,,»ó½Â0.01,,
2016.07.11,-,-,5.77,4.55,-/td>,5.16,5.20,-
,,,,,,ÇÏ¶ô-0.03,,
2016.07.08,-,-,5.80,4.58,-/td>,5.19,5.18,-
2016.07.07,-,-,5.80,4.58,-/td>,5.19,5.22,-
,,,,,,ÇÏ¶ô-0.03,,
2016.07.06,-,-,5.83,4.61,-/td>,5.22,5.17,-
,,,,,,»ó½Â0.06,,
2016.07.05,-,-,5.77,4.55,-/td>,5.16,5.15,-
2016.07.04,-,-,5.77,4.55,-/td>,5.16,5.14,-
2016.07.01,-,-,5.77,4.55,-/td>,5.16,5.16,-
,,,,,,»ó½Â0.03,,
2016.06.30,-,-,5.73,4.53,-/td>,5.13,5.22,-
,,,,,,ÇÏ¶ô-0.13,,
2016.06.29,-,-,5.88,4.64,-/td>,5.26,5.28,-
,,,,,,»ó½Â0.01,,
2016.06.28,-,-,5.87,4.63,-/td>,5.25,5.30,-
2016.06.27,-,-,5.87,4.63,-/td>,5.25,5.23,-
,,,,,,»ó½Â0.03,,
2016.06.24,-,-,5.83,4.61,-/td>,5.22,5.16,-
,,,,,,»ó½Â0.05,,
2016.06.23,-,-,5.78,4.56,-/td>,5.17,5.18,-
,,,,,,»ó½Â0.02,,
2016.06.22,-,-,5.76,4.54,-/td>,5.15,5.17,-
2016.06.21,-,-,5.76,4.54,-/td>,5.15,5.19,-
,,,,,,ÇÏ¶ô-0.06,,
2016.06.20,-,-,5.82,4.60,-/td>,5.21,5.23,-
,,,,,,ÇÏ¶ô-0.03,,
2016.06.17,-,-,5.86,4.62,-/td>,5.24,5.25,-
,,,,,,»ó½Â0.04,,
2016.06.16,-,-,5.81,4.59,-/td>,5.20,5.25,-
,,,,,,ÇÏ¶ô-0.05,,
2016.06.15,-,-,5.87,4.63,-/td>,5.25,5.23,-
,,,,,,»ó½Â0.02,,
2016.06.14,-,-,5.85,4.61,-/td>,5.23,5.23,-
,,,,,,ÇÏ¶ô-0.02,,
2016.06.13,-,-,5.87,4.63,-/td>,5.25,5.21,-
,,,,,,»ó½Â0.04,,
2016.06.10,-,-,5.82,4.60,-/td>,5.21,5.17,-
,,,,,,»ó½Â0.01,,
2016.06.09,-,-,5.81,4.59,-/td>,5.20,5.18,-
,,,,,,»ó½Â0.02,,
2016.06.08,-,-,5.79,4.57,-/td>,5.18,5.21,-
,,,,,,ÇÏ¶ô-0.01,,
2016.06.07,-,-,5.80,4.58,-/td>,5.19,5.29,-
,,,,,,ÇÏ¶ô-0.11,,
2016.06.03,-,-,5.92,4.68,-/td>,5.30,5.31,-
,,,,,,ÇÏ¶ô-0.01,,
2016.06.02,-,-,5.94,4.68,-/td>,5.31,5.31,-
2016.06.01,-,-,5.94,4.68,-/td>,5.31,5.32,-
,,,,,,»ó½Â0.01,,
2016.05.31,-,-,5.92,4.68,-/td>,5.30,5.31,-
,,,,,,ÇÏ¶ô-0.01,,
2016.05.30,-,-,5.94,4.68,-/td>,5.31,5.27,-
,,,,,,»ó½Â0.03,,
2016.05.27,-,-,5.90,4.66,-/td>,5.28,5.28,-
,,,,,,»ó½Â0.01,,
2016.05.26,-,-,5.89,4.65,-/td>,5.27,5.31,-
,,,,,,ÇÏ¶ô-0.04,,
2016.05.25,-,-,5.94,4.68,-/td>,5.31,5.32,-
2016.05.24,-,-,5.94,4.68,-/td>,5.31,5.31,-
,,,,,,»ó½Â0.01,,
2016.05.23,-,-,5.92,4.68,-/td>,5.30,5.32,-
,,,,,,ÇÏ¶ô-0.03,,
2016.05.20,-,-,5.96,4.70,-/td>,5.33,5.34,-
,,,,,,ÇÏ¶ô-0.02,,
2016.05.19,-,-,5.98,4.72,-/td>,5.35,5.30,-
,,,,,,»ó½Â0.07,,
2016.05.18,-,-,5.90,4.66,-/td>,5.28,5.26,-
2016.05.17,-,-,5.90,4.66,-/td>,5.28,5.29,-
2016.05.16,-,-,5.90,4.66,-/td>,5.28,5.24,-
,,,,,,»ó½Â0.06,,
2016.05.13,-,-,5.83,4.61,-/td>,5.22,5.23,-
,,,,,,ÇÏ¶ô-0.01,,
2016.05.12,-,-,5.85,4.61,-/td>,5.23,5.24,-
,,,,,,ÇÏ¶ô-0.02,,
2016.05.11,-,-,5.87,4.63,-/td>,5.25,5.27,-
,,,,,,ÇÏ¶ô-0.03,,
2016.05.10,-,-,5.90,4.66,-/td>,5.28,5.23,-
,,,,,,»ó½Â0.04,,
2016.05.09,-,-,5.86,4.62,-/td>,5.24,5.18,-
,,,,,,»ó½Â0.08,,
2016.05.04,-,-,5.77,4.55,-/td>,5.16,5.10,-
,,,,,,»ó½Â0.04,,
2016.05.03,-,-,5.72,4.52,-/td>,5.12,5.12,-
,,,,,,ÇÏ¶ô-0.01,,
2016.05.02,-,-,5.73,4.53,-/td>,5.13,5.11,-
,,,,,,»ó½Â0.01,,
2016.04.29,-,-,5.72,4.52,-/td>,5.12,5.13,-
,,,,,,ÇÏ¶ô-0.03,,
2016.04.28,-,-,5.76,4.54,-/td>,5.15,5.15,-
2016.04.27,-,-,5.76,4.54,-/td>,5.15,5.16,-
,,,,,,ÇÏ¶ô-0.02,,
2016.04.26,-,-,5.78,4.56,-/td>,5.17,5.16,-
,,,,,,»ó½Â0.03,,
2016.04.25,-,-,5.75,4.53,-/td>,5.14,5.12,-
,,,,,,»ó½Â0.03,,
2016.04.22,-,-,5.71,4.51,-/td>,5.11,5.08,-
,,,,,,»ó½Â0.04,,
2016.04.21,-,-,5.67,4.47,-/td>,5.07,5.07,-
,,,,,,»ó½Â0.01,,
2016.04.20,-,-,5.66,4.46,-/td>,5.06,5.11,-
,,,,,,ÇÏ¶ô-0.06,,
2016.04.19,-,-,5.72,4.52,-/td>,5.12,5.15,-
,,,,,,ÇÏ¶ô-0.04,,
2016.04.18,-,-,5.77,4.55,-/td>,5.16,5.15,-
,,,,,,»ó½Â0.02,,
2016.04.15,-,-,5.75,4.53,-/td>,5.14,5.16,-
,,,,,,ÇÏ¶ô-0.02,,
2016.04.14,-,-,5.77,4.55,-/td>,5.16,5.13,-
,,,,,,»ó½Â0.04,,
2016.04.12,-,-,5.72,4.52,-/td>,5.12,5.15,-
,,,,,,ÇÏ¶ô-0.04,,
2016.04.11,-,-,5.77,4.55,-/td>,5.16,5.19,-
,,,,,,ÇÏ¶ô-0.05,,
2016.04.08,-,-,5.82,4.60,-/td>,5.21,5.18,-
,,,,,,»ó½Â0.07,,
2016.04.07,-,-,5.75,4.53,-/td>,5.14,5.18,-
,,,,,,ÇÏ¶ô-0.06,,
2016.04.06,-,-,5.81,4.59,-/td>,5.20,5.17,-
,,,,,,»ó½Â0.02,,
2016.04.05,-,-,5.79,4.57,-/td>,5.18,5.14,-
,,,,,,»ó½Â0.02,,
2016.04.04,-,-,5.77,4.55,-/td>,5.16,5.15,-
,,,,,,»ó½Â0.04,,
2016.04.01,-,-,5.72,4.52,-/td>,5.12,5.13,-
,,,,,,ÇÏ¶ô-0.02,,
2016.03.31,-,-,5.75,4.53,-/td>,5.14,5.18,-
,,,,,,ÇÏ¶ô-0.03,,
2016.03.30,-,-,5.78,4.56,-/td>,5.17,5.21,-
,,,,,,ÇÏ¶ô-0.05,,
2016.03.29,-,-,5.83,4.61,-/td>,5.22,5.24,-
,,,,,,ÇÏ¶ô-0.02,,
2016.03.28,-,-,5.86,4.62,-/td>,5.24,5.24,-
,,,,,,»ó½Â0.01,,
2016.03.25,-,-,5.85,4.61,-/td>,5.23,5.22,-
2016.03.24,-,-,5.85,4.61,-/td>,5.23,5.18,-
,,,,,,»ó½Â0.05,,
2016.03.23,-,-,5.79,4.57,-/td>,5.18,5.20,-
,,,,,,ÇÏ¶ô-0.04,,
2016.03.22,-,-,5.83,4.61,-/td>,5.22,5.23,-
2016.03.21,-,-,5.83,4.61,-/td>,5.22,5.21,-
,,,,,,ÇÏ¶ô-0.02,,
2016.03.18,-,-,5.86,4.62,-/td>,5.24,5.27,-
,,,,,,ÇÏ¶ô-0.05,,
2016.03.17,-,-,5.91,4.67,-/td>,5.29,5.35,-
,,,,,,ÇÏ¶ô-0.07,,
2016.03.16,-,-,5.99,4.73,-/td>,5.36,5.34,-
,,,,,,»ó½Â0.04,,
2016.03.15,-,-,5.95,4.69,-/td>,5.32,5.32,-
,,,,,,ÇÏ¶ô-0.02,,
2016.03.14,-,-,5.97,4.71,-/td>,5.34,5.39,-
,,,,,,ÇÏ¶ô-0.07,,
2016.03.11,-,-,6.05,4.77,-/td>,5.41,5.43,-
,,,,,,ÇÏ¶ô-0.03,,
2016.03.10,-,-,6.08,4.80,-/td>,5.44,5.45,-
,,,,,,»ó½Â0.01,,
2016.03.09,-,-,6.07,4.79,-/td>,5.43,5.41,-
,,,,,,»ó½Â0.07,,
2016.03.08,-,-,5.99,4.73,-/td>,5.36,5.37,-
,,,,,,ÇÏ¶ô-0.03,,
2016.03.07,-,-,6.02,4.76,-/td>,5.39,5.42,-
,,,,,,ÇÏ¶ô-0.02,,
2016.03.04,-,-,6.05,4.77,-/td>,5.41,5.47,-
,,,,,,ÇÏ¶ô-0.07,,
2016.03.03,-,-,6.13,4.83,-/td>,5.48,5.52,-
,,,,,,ÇÏ¶ô-0.03,,
2016.03.02,-,-,6.16,4.86,-/td>,5.51,5.56,-
,,,,,,ÇÏ¶ô-0.04,,
2016.02.29,-,-,6.20,4.90,-/td>,5.55,5.54,-
,,,,,,»ó½Â0.02,,
2016.02.26,-,-,6.18,4.88,-/td>,5.53,5.53,-
,,,,,,»ó½Â0.01,,
2016.02.25,-,-,6.17,4.87,-/td>,5.52,5.52,-
,,,,,,»ó½Â0.01,,
2016.02.24,-,-,6.16,4.86,-/td>,5.51,5.50,-
,,,,,,»ó½Â0.02,,
2016.02.23,-,-,6.14,4.84,-/td>,5.49,5.51,-
,,,,,,ÇÏ¶ô-0.01,,
2016.02.22,-,-,6.15,4.85,-/td>,5.50,5.52,-
,,,,,,»ó½Â0.02,,
2016.02.19,-,-,6.13,4.83,-/td>,5.48,5.48,-
,,,,,,»ó½Â0.01,,
2016.02.18,-,-,6.11,4.83,-/td>,5.47,5.47,-
,,,,,,»ó½Â0.03,,
2016.02.17,-,-,6.08,4.80,-/td>,5.44,5.43,-
,,,,,,»ó½Â0.05,,
2016.02.16,-,-,6.02,4.76,-/td>,5.39,5.41,-
,,,,,,ÇÏ¶ô-0.02,,
2016.02.15,-,-,6.05,4.77,-/td>,5.41,5.41,-
,,,,,,»ó½Â0.04,,
2016.02.12,-,-,6.00,4.74,-/td>,5.37,5.37,-
,,,,,,»ó½Â0.02,,
2016.02.11,-,-,5.98,4.72,-/td>,5.35,5.36,-
2016.02.05,-,-,5.98,4.72,-/td>,5.35,5.40,-
,,,,,,ÇÏ¶ô-0.05,,
2016.02.04,-,-,6.04,4.76,-/td>,5.40,5.46,-
,,,,,,ÇÏ¶ô-0.09,,
2016.02.03,-,-,6.14,4.84,-/td>,5.49,5.40,-
,,,,,,»ó½Â0.10,,
2016.02.02,-,-,6.02,4.76,-/td>,5.39,5.41,-
,,,,,,ÇÏ¶ô-0.04,,
2016.02.01,-,-,6.07,4.79,-/td>,5.43,5.42,-
,,,,,,ÇÏ¶ô-0.03,,
2016.01.29,-,-,6.10,4.82,-/td>,5.46,5.44,-
,,,,,,»ó½Â0.04,,
2016.01.28,-,-,6.06,4.78,-/td>,5.42,5.39,-
,,,,,,»ó½Â0.05,,
2016.01.27,-,-,6.00,4.74,-/td>,5.37,5.38,-
2016.01.26,-,-,6.00,4.74,-/td>,5.37,5.34,-
,,,,,,»ó½Â0.04,,
2016.01.25,-,-,5.96,4.70,-/td>,5.33,5.36,-
,,,,,,ÇÏ¶ô-0.05,,
2016.01.22,-,-,6.01,4.75,-/td>,5.38,5.40,-
2016.01.21,-,-,6.01,4.75,-/td>,5.38,5.40,-
,,,,,,»ó½Â0.01,,
2016.01.20,-,-,6.00,4.74,-/td>,5.37,5.39,-
,,,,,,ÇÏ¶ô-0.04,,
2016.01.19,-,-,6.05,4.77,-/td>,5.41,5.41,-
2016.01.18,-,-,6.05,4.77,-/td>,5.41,5.40,-
,,,,,,»ó½Â0.02,,
2016.01.15,-,-,6.02,4.76,-/td>,5.39,5.40,-
,,,,,,ÇÏ¶ô-0.02,,
2016.01.14,-,-,6.05,4.77,-/td>,5.41,5.38,-
,,,,,,»ó½Â0.03,,
2016.01.13,-,-,6.01,4.75,-/td>,5.38,5.39,-
,,,,,,»ó½Â0.02,,
2016.01.12,-,-,5.99,4.73,-/td>,5.36,5.38,-
,,,,,,ÇÏ¶ô-0.03,,
2016.01.11,-,-,6.02,4.76,-/td>,5.39,5.32,-
,,,,,,»ó½Â0.07,,
2016.01.08,-,-,5.95,4.69,-/td>,5.32,5.34,-
,,,,,,ÇÏ¶ô-0.05,,
2016.01.07,-,-,6.00,4.74,-/td>,5.37,5.31,-
,,,,,,»ó½Â0.05,,
2016.01.06,-,-,5.95,4.69,-/td>,5.32,5.28,-
,,,,,,»ó½Â0.03,,
2016.01.05,-,-,5.91,4.67,-/td>,5.29,5.27,-
,,,,,,»ó½Â0.04,,
2016.01.04,-,-,5.87,4.63,-/td>,5.25,5.21,-
